,Tspot,g,r,i,z,zg,zr,k,t,Mg,Mr,Mi,Mz
0,1700,0.00024187321388492337,0.0010009848684230797,0.002165573680033358,0.005464474382814071,0.00017765989527049146,0.0011726016419736749,0.0017653906025384663,0.004785105458979075,0.0001825130152666907,0.0009783816727482108,0.002094328556301927,0.005380858269036856
1,1800,0.0004292847289842126,0.0013987991911951624,0.0037082250794988033,0.013995179329748064,0.00026682586693228886,0.0017998903726441516,0.0033172407117992527,0.011808222031633344,0.00025831478570999093,0.0013117978418559913,0.0033617650431050925,0.013658450525654106
2,1900,0.0006090772526448259,0.0018423091343718226,0.004828159567279611,0.01924746128405567,0.0003696909489234651,0.0022874732002820396,0.004333703711144787,0.016616136309880257,0.00035901510854137344,0.0016939894881683505,0.004334751917909943,0.018593863472133588
3,2000,0.00048669696028008505,0.0017896076862117976,0.004707201903408806,0.017751751745271903,0.0002081513846085385,0.0019886551385412126,0.003966815343090905,0.016579467234506155,0.00021514387814625414,0.0015867392641775444,0.004380512337125817,0.016903921581517614
4,2100,0.000791258951168387,0.002587893774620362,0.006961243069976954,0.02779404507853193,0.00038922695755758536,0.002870770744647766,0.0059852837458730405,0.025179241678393784,0.00039441107484897316,0.0022935740350782836,0.006339155602243666,0.026239328294232502
5,2200,0.001610023735886205,0.004165725349854045,0.01261308906619743,0.049171666843773845,0.0009936657240423264,0.004614221539443622,0.010694206236682246,0.04262458960915646,0.0009848783618038003,0.0036965629436245674,0.011356470829294167,0.04602472100352611
6,2300,0.0029869053767159247,0.006111961646755801,0.02062406505245597,0.07238251439192579,0.0022226839773770253,0.006841377180899201,0.016953255780039967,0.0604762058927195,0.0021819719056035986,0.005497140114478577,0.01877901838327929,0.06775713910574005
7,2400,0.004729936464548312,0.007694991640687511,0.030243647179997113,0.09427342175454853,0.0038814661485042147,0.008711654079341786,0.023828386566149846,0.07681136375705044,0.0037960717600149206,0.00694548303468284,0.028128593575851055,0.0885680885504621
8,2500,0.008342470160840828,0.011197872418233805,0.04643844334512507,0.12463962123906146,0.007445423117586456,0.012838289210913812,0.03530129039594968,0.09968952201930312,0.007282139977985435,0.010306188594806209,0.04431651692976164,0.11794052277081706
9,2600,0.013831513192137488,0.01709928913729064,0.07118224504331457,0.15765928260629414,0.01276803818871751,0.019691401436402148,0.05150999459420483,0.12394376017588896,0.012687310993324569,0.01611252118444943,0.07000782713920407,0.1499882119842384
10,2700,0.026758466599516834,0.031792959612465206,0.11055773082665836,0.20920345296388362,0.02559448942718742,0.036167364824166714,0.08013473776638383,0.16595007634176837,0.025538659289932177,0.030733638521518936,0.1106386803218699,0.20138018041119096
11,2800,0.04704401722288972,0.05298154321774722,0.1588397323924351,0.2678011785816152,0.045775995634573914,0.059439862037834114,0.11649828959789416,0.21521284699887663,0.04577166035321844,0.05182268298253886,0.1604762478778846,0.26001191175866767
12,2900,0.08101867761181983,0.09019464318138372,0.22183308356245912,0.3357275160049177,0.07966308570774894,0.09905218581590668,0.16747190964226938,0.27580015755638154,0.0797941551873603,0.08905529466857459,0.2252382970134155,0.328634465819934
13,3000,0.13071402061617296,0.14137641156442524,0.29514821610916214,0.4110481586630314,0.12924083933223268,0.152379784346889,0.23049380090787738,0.34546471770581844,0.129551857563463,0.14021249190561283,0.3001528652501248,0.40470619578694045
14,3100,0.20357571660992616,0.22223712144456653,0.3843535117470038,0.4933710645319361,0.2021280323140091,0.23526267742007945,0.3142804995958975,0.4280213408428334,0.20269227689401492,0.22138217175716446,0.39046175181969306,0.4883292885830702
15,3200,0.30068944423740335,0.31974158634155997,0.48314715935481334,0.5836976630712589,0.29919958708422356,0.33324928491293077,0.41187086681490864,0.5202475656214496,0.2999275025705995,0.31895015937509,0.4898760313255937,0.5796045212670572
16,3300,0.42748056923687666,0.4457772606590021,0.5953003242219105,0.6807463313855483,0.4260400834872323,0.45854723236537775,0.5295321829258917,0.6244337525887826,0.4268926250221258,0.44514391435530215,0.6018828022454158,0.6776710968508208
17,3400,0.5875128669087002,0.6031725295340736,0.7209534416347186,0.7840058657489974,0.5863278980111198,0.6136727210994306,0.6686905479668553,0.7408598536517135,0.5871327856536646,0.6027829664605641,0.7264506396167577,0.7820061929638197
18,3500,0.7837116051953308,0.7910372573179362,0.859917664265281,0.8946375841554572,0.7828805985350189,0.7970119711318205,0.8294353153066537,0.8699294745366223,0.783431492043334,0.7907712689474229,0.8632948337830836,0.8936070831072644
19,3600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
