,Tspot,g,r,i,z,zg,zr,k,t,Mg,Mr,Mi,Mz
0,1700,1.8434453098764546e-05,0.00011942435980844255,0.00047250849139105633,0.0016295615863440261,1.3636151907857042e-05,0.0001494282951434701,0.00025747263845361367,0.0010779792687033156,1.4066336558622069e-05,0.00011791791203483405,0.00047917981675520583,0.0015993772967780246
1,1800,3.271808843719422e-05,0.00016688633682566644,0.0008091010036774503,0.004173504171138386,2.0480019133719908e-05,0.00022936566025668137,0.000483801554865299,0.002660133336551853,1.990840329143478e-05,0.00015810237132607083,0.0007691677375462009,0.004059764184015052
2,1900,4.642103963090094e-05,0.0002198001147491951,0.0010534605284339448,0.005739787826947194,2.837535129019916e-05,0.0002914998651453334,0.000632047166887733,0.0037432509317821615,2.7669409433590353e-05,0.00020416541827963672,0.0009917859466000215,0.005526739715083356
3,2000,3.7093782083133544e-05,0.0002135124705439396,0.0010270686657119618,0.005293752099083613,1.597650328472444e-05,0.00025342054483255285,0.0005785384895417996,0.003734990193665799,1.6581207614757406e-05,0.00019123925374638223,0.0010022558746485713,0.005024430500161567
4,2100,6.030608263729061e-05,0.00030875347573752066,0.0015188799584739084,0.008288465644844974,2.9874822968950727e-05,0.0003658312957829683,0.0008729211516859662,0.005672330686055559,3.039738789678553e-05,0.0002764294026011895,0.0014503910624365014,0.007799236452294163
5,2200,0.00012270853217013442,0.0004969996038280265,0.0027520613781924852,0.014663488894215655,7.626806679156293e-05,0.000588004684091017,0.0015596919412431691,0.009602384802081403,7.590489087144543e-05,0.0004455224337892179,0.002598346660839068,0.013680139892768131
6,2300,0.00022764805657113536,0.0007291989418256186,0.0044999835166711424,0.021585198632651223,0.00017060044031055538,0.0008718180940413163,0.0024725403487417495,0.013623962263956865,0.00016816527380707645,0.000662534164853537,0.004296616479140986,0.02013976666212184
7,2400,0.00036049379141807927,0.0009180652769188596,0.006598888892556029,0.028113288843950764,0.00029791902075380444,0.0011101533294500749,0.003475240861969845,0.017303914916975645,0.0002925644666985885,0.0008370934169511313,0.006435787868479422,0.026325501056542425
8,2500,0.000635824333078203,0.001335982977316058,0.010132446201145227,0.03716879697458623,0.0005714678627672401,0.0016360233524120593,0.005148501621110409,0.022457861998025692,0.0005612368610954303,0.0012421371679245724,0.010139564968320448,0.03505600501972345
9,2600,0.0010541737017093274,0.0020400624652972092,0.015531318804505865,0.04701559430377796,0.0009800011873337528,0.002509336879892677,0.007512453162394308,0.027921809686353282,0.0009778151229118367,0.0019419362694626707,0.016017705378199385,0.04458168735131155
10,2700,0.002039406057416257,0.0037931181258671494,0.024122691869674986,0.06238658776636333,0.0019644858244557218,0.004608920431333041,0.011687216605113723,0.037384911047357784,0.0019682726533406187,0.0037041234363182057,0.025313994980942438,0.059857158926502
11,2800,0.003585476519468735,0.006321061466603989,0.03465738571617315,0.07986102282165373,0.0035135021849251814,0.007574607547817183,0.01699064329161649,0.04848273238953961,0.003527636527370506,0.006245847345217744,0.03671676959200184,0.07728453859333863
12,2900,0.006174867355380661,0.010760839509049366,0.0484019623165669,0.10011734436543845,0.006114480347439048,0.012622529874503992,0.02442486913686896,0.062131724096697184,0.006149761104084796,0.010733249298781295,0.05153424736743334,0.09768153653027876
