,Tspot,g,r,i,z,zg,zr,k,t,Mg,Mr,Mi,Mz
0,1700,0.563433072630493,0.7156029791294188,0.583991972872923,0.3904540452153277,0.6658271078177566,0.6514850347530053,0.5321864633636817,0.4052350511499644,0.706552723124403,0.7458326592182466,0.6229848098984044,0.3939581769491503
1,1800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1900,1.4188188200545688,1.317064769531155,1.302013622089028,1.375292222454298,1.3855139052814538,1.2708958473518577,1.3064182215448001,1.4071666560272045,1.389835690413937,1.2913495007520497,1.2894273877945235,1.361345010344292
3,2000,1.1337392816924168,1.2793885623301802,1.2693948728821558,1.268419026795812,0.7801019706285076,1.1048757017460757,1.1958177556971217,1.4040612710441083,0.8328748103013948,1.209591305572323,1.3030394096429059,1.2376163423345623
4,2100,1.843203118454014,1.850082407046013,1.8772439430558572,1.985972771313697,1.4587302274421454,1.594969776092765,1.804295878976674,2.1323482579291344,1.526862172310094,1.7484203448857871,1.885662894628861,1.9211057831888214
5,2200,3.7504798731040236,2.9780724610619522,3.401381738106952,3.5134717237423936,3.7240232195871936,2.563612545282434,3.223825813617779,3.6097381549032845,3.812706110092822,2.817936442397635,3.3781274668751893,3.3696883052056137
6,2300,6.9578654330044225,4.369434644535087,5.561707989754354,5.171960479139412,8.330091842036683,3.800996596725383,5.110649860210059,5.121533600122716,8.446949328147598,4.190539074756345,5.586059151217201,4.960821798817853
7,2400,11.018180114956431,5.50114104234844,8.155828336095711,6.7361353172632485,14.546813594684942,4.840102603884604,7.183194900928809,6.504905103518425,14.695526427499031,5.294629106003143,8.367209848154674,6.484490197779631
8,2500,19.433419354518037,8.005346649268589,12.523091869979371,8.905896687877966,27.903678167288952,7.132817312675306,10.641763279458385,8.442382075154272,28.190952979985695,7.856537239171352,13.182514649753367,8.634985538754504
9,2600,32.21990501471147,12.224262957058661,19.195772510371842,11.26525633517068,47.85157576929223,10.940333775703376,15.527964072967768,10.496394786941918,49.1156979591891,12.282777628032001,20.824723394274272,10.981348997276207
10,2700,62.33267757470334,22.728751784093227,29.814191009570845,14.948250968045983,95.92206978074735,20.09420427702749,24.15704639140257,14.0537733705549,98.8664246211765,23.42863933823491,32.91089023273278,14.743998964812798
11,2800,109.5869804970859,37.87644684901392,42.83443668794333,19.13524452040273,171.55756359330135,33.02415688268461,35.11903407657931,18.22567753403836,177.1933427171533,39.50508327504013,47.73571199064548,19.036706343102242
12,2900,188.72946588043985,64.48005099596861,59.821903688877924,23.988797006073185,298.55833178259536,55.03234381458068,50.48530516539861,23.35662022762898,308.9027790958312,67.88797162722506,67.0000116383429,24.060889278961284
13,3000,304.4925938210583,101.06984079940048,79.59285366492743,29.37069607884981,484.3639817163211,84.66059192429235,69.4835922180814,29.25628572873581,501.5270698012246,106.88574674527122,89.28430791608469,29.63046174430968
