,Tspot,g,r,i,z,zg,zr,k,t,Mg,Mr,Mi,Mz
0,1700,0.017487111534724632,0.05853956035166994,0.030422947164922956,0.03466002313647415,0.013914423864073405,0.05954891762076245,0.03427277786468809,0.03860707027274723,0.014385476588594695,0.06072182382558912,0.029915634320967412,0.03587520777701054
1,1800,0.03103671471233091,0.08180452298128695,0.05209480365844516,0.08876850825648336,0.02089795338864743,0.09140488951267924,0.06439994292238699,0.09527080681493172,0.020360089371648828,0.08141480944161848,0.04801984550128279,0.0910634932236502
2,1900,0.04403547494651962,0.10774185520695476,0.06782814400334893,0.12208263900401171,0.028954405011894693,0.11616609450931939,0.08413325890025145,0.13406190264278128,0.028297178868735014,0.1051349735262573,0.061918103947015676,0.12396883212453745
3,2000,0.03518754264405051,0.10465977104913489,0.06612887666783286,0.11259566485280463,0.01630253462058656,0.10099104144334399,0.07701059521247153,0.13376605010997072,0.016957405573131464,0.0984786456454092,0.06257175113313508,0.11270166740366216
4,2100,0.05720696934433591,0.15134510878447024,0.09779465463250028,0.17629184034751105,0.03048447629969702,0.14578803615982194,0.11619655162119587,0.20315053894332277,0.03108705028642339,0.14234730920272523,0.09054924086757961,0.1749426034693305
5,2200,0.11640257385586862,0.24361979708088025,0.1771943138141026,0.31188564371794747,0.0778244636611739,0.23432672145485928,0.20761419838870276,0.34390266640827893,0.07762703714932141,0.2294217584763958,0.1622171590429864,0.3068555881469047
6,2300,0.21594928445094705,0.35743951679410185,0.28973608573185883,0.45910721649469255,0.17408187103803482,0.3474296739617534,0.3291255592938328,0.4879326382134731,0.17198064323887413,0.3411719402289441,0.2682416974024769,0.45174976226038577
7,2400,0.34196811287698015,0.4500182188220938,0.42487627584088955,0.5979566835272718,0.3039986324550687,0.4424090437381032,0.4625973416201965,0.6197275574667673,0.2992022314273075,0.43106121972929273,0.40179212418519933,0.5905003291843316
8,2500,0.6031494923912663,0.6548735639432607,0.6523880121632462,0.790563163669283,0.5831297657118235,0.6519743783792119,0.6853289477906737,0.8043125517398652,0.5739703221444586,0.639638482198115,0.6330223167995538,0.7863319470946883
9,2600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,2700,1.9346015311417744,1.859314697657821,1.553164426878974,1.3269339394769752,2.0045749432206446,1.8367085217869044,1.55571240877978,1.3389143278069677,2.012929241142536,1.9074382071988019,1.5803758642855052,1.342640049821736
11,2800,3.4012198498738266,3.0984646667096523,2.2314515690785077,1.6986071111991978,3.5852019674427296,3.0185694111111716,2.261663790021071,1.7363750034166099,3.607672293782442,3.2162988268126615,2.2922615146845287,1.73354897907571
12,2900,5.857542590341803,5.274759813534268,3.116410327146512,2.129449725096711,6.239258101385013,5.030225305995523,3.2512507710709593,2.2252040535561672,6.289288189541819,5.52708627340853,3.217330207457375,2.191068627809689
13,3000,9.45044976644184,8.26797011438957,4.146374084289752,2.6071928773740427,10.122215913047356,7.738392050917966,4.474739372886855,2.787269945784834,10.211135963454094,8.70208270329135,4.287418671819347,2.6982533522665717
14,3100,14.718253439229528,12.996863183037544,5.399569956147404,3.12934992710819,15.83078224911794,11.94748267054093,6.101349885042619,3.453351263794378,15.975983957566855,13.739759856503746,5.577401381752587,3.255784452143389
15,3200,21.739446730118438,18.699115721966358,6.787467282899228,3.702272732832772,23.43348153114169,16.923594086953894,7.995940788959945,4.1974486241434406,23.639958280238137,19.795173934847405,6.997446590529379,3.86433382730081
