,Tspot,g,r,i,z,zg,zr,k,t,Mg,Mr,Mi,Mz
0,1700,0.3056814883771856,0.38679519161095466,0.31109008236951674,0.196605940854389,0.45644293598088476,0.4084623072601185,0.29495520638528366,0.1900416827519137,0.4627482008120033,0.4265751433285724,0.33037973631072654,0.205068445681957
1,1800,0.5425338043257814,0.5405164635864402,0.5326958191550522,0.5035315762856668,0.6855277152606074,0.6269711282239614,0.554232823813332,0.4689665472239355,0.654937962401041,0.5719448431980603,0.530317482964961,0.5205335431035513
2,1900,0.7697571720932214,0.7118951915412699,0.6935772129697513,0.6925030606258307,0.9498081819493965,0.7968150032693415,0.7240598600079657,0.6599140880457295,0.9102561551519478,0.7385806877215245,0.6838058867612764,0.7086257416208549
3,2000,0.6150918856101655,0.691530581263649,0.6762013416411834,0.6386890319532267,0.5347815215952583,0.6927251652709782,0.6627614515061369,0.6584577663724057,0.545481331193949,0.6918195095992994,0.6910245799259745,0.6442208196782673
4,2100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,2200,2.0347621136023997,1.6096971949573733,1.811901831239918,1.7691439552911263,2.5529211293010596,1.6073110498448289,1.7867500841636943,1.692846438887493,2.4970859709781914,1.6117042166892153,1.7914800553680499,1.7540357926632788
6,2300,3.774877203354739,2.3617513619361796,2.9626985935033945,2.604245412548241,5.710508828382432,2.383115124624351,2.8324899035454316,2.4018279289409223,5.532227781481829,2.396757214026863,2.962384828766892,2.5822741476439894
7,2400,5.977735174513986,2.9734573019004027,4.344575656384491,3.391856834375114,9.97224388788631,3.034604590277263,3.9811623939433014,3.0505828864163926,9.624658134836864,3.0282358138248537,4.437277666113021,3.375394657870479
8,2500,10.543286933464941,4.327021660646216,6.670998682032635,4.484400197484492,19.128744741388886,4.472070517943441,5.8980145127272445,3.9591947721303433,18.463325302855385,4.493505959337581,6.99091798820593,4.4947996171358096
9,2600,17.480387642646733,6.607415383500069,10.22550776172656,5.672412279710587,32.803581408742744,6.8592734104994575,8.606107376232895,4.922458021531468,32.16773514329627,7.025071324501405,11.043714893893071,5.716160501608814
10,2700,33.81758469841612,12.285264536072066,15.881894902288533,7.52691637265394,65.75723733986428,12.598485926330676,13.388628036496709,6.590749573056822,64.75137469126945,13.399889452650672,17.453220470358968,7.674746020669097
11,2800,59.45464143365922,20.47284310404877,22.81772533952919,9.635199835970056,117.60746460579223,20.705192899381867,19.464121425859183,8.54723306395482,116.05064683020171,22.59472865926914,25.31508263041942,9.909244201796858
12,2900,102.39211511248779,34.85252913621428,31.866877988961463,12.079116769664916,204.67001105894096,34.50369069023659,27.980613242896666,10.953473542971894,202.31215672104253,38.8281752873676,35.531277530669094,12.524499946599967
13,3000,165.19752531476365,54.62991292413647,42.39878038192672,14.789072893190498,332.0449337405202,53.079746834881966,38.51008752372132,13.720219302802134,328.4691171845787,61.132751662331735,47.34902944232657,15.42364923555975
14,3100,257.28077554045063,85.87567373284794,55.21334449657082,17.750962954039927,519.3063542730199,81.95105020444446,52.508872250643,16.99897662963047,513.9112206005608,96.52279297346,61.595230708880834,18.610586487094135
15,3200,380.0139559791393,123.55282487916851,69.40529938375114,21.00081731255829,768.7021190970761,116.08355893072867,68.81392500378965,20.6617646498811,760.443916757274,139.06250877321418,77.27780513105058,22.089152388647708
16,3300,540.2536914187843,172.25485258736964,85.51638238138428,24.49252454840967,1094.5801034970723,159.7296590890402,88.4723607783864,24.799545616364092,1082.3545590995143,194.08308061880751,94.94684150557634,25.826541337179556
17,3400,742.5039123300511,233.0746862369023,103.56676737005614,28.20769209856978,1506.3907743963848,213.76584049546815,111.72244731553944,29.423437890404884,1488.6315904757184,262.81382560209795,114.59738255354378,29.802828189611372
18,3500,990.4615979864599,305.6683643956675,123.5293259581766,32.18810294175113,2011.373013440862,277.6299614372764,138.57911345950208,34.549470776282575,1986.3323877082394,344.77686652065387,136.1845154073093,34.056019768756144
19,3600,1263.8087676902514,386.4146240495121,143.65250429379284,35.97892991734399,2569.1951201813968,348.33850869645,167.07645659899043,39.715254842567255,2535.4257620248554,436.0007502290495,157.74971664145022,38.11073167676337
20,3700,1615.5788965643974,489.5810717748547,167.59315141437907,40.31277882784322,3287.5675721685743,438.2651438734417,202.4036296408911,45.88014384134968,3242.101075909323,552.523149385378,183.20293947893157,42.74350689682593
21,3800,2029.5074673086533,610.8227251966998,193.4766681470799,44.747912006786144,4133.932792373067,543.6330440903577,242.49001646782284,52.5689512666851,4074.0297591026438,689.4424062179285,210.39213591989733,47.48608563497728
22,3900,2519.0653872672865,747.9472701693031,221.8186911638235,49.56242034053423,5134.196953145147,662.2254292034265,287.6222422583998,59.94234052473337,5056.5798325832075,844.1072355118599,240.00992414653595,52.62239359707857
23,4000,3072.9685722809713,896.2418371348333,251.27084877612336,54.49045287414221,6265.662465156404,789.7997515724685,336.1053341916221,67.65344664636551,6166.8435090067,1011.1878773665345,270.5643250105509,57.8727188068849
24,4100,3723.5201563814016,1060.028838199258,283.1504423154429,59.83822213071272,7593.307587399948,929.6997006275099,389.96110838198194,76.04558213761433,7468.676089752043,1195.4288278526305,303.5799115334343,63.560722444063586
25,4200,4486.489979954937,1241.286382429383,317.18711193076456,65.47661397525198,9149.374824492526,1083.4332086716074,449.5528948006543,85.0511427409112,8993.182334750527,1399.023013851508,338.70160306927517,69.55392230639785
26,4300,5378.608907268306,1438.7109216728231,353.3791628795629,71.44974305149157,10965.535332855758,1249.5969993006916,515.0029255940784,94.65987117545201,10772.688855848824,1620.30547442067,376.0386978271136,75.89869740549626
27,4400,6544.206577768086,1679.375454414572,395.9496519953453,78.37351174538638,13334.106074868134,1450.85584271852,595.1577882393431,106.01320848603625,13093.420236913758,1889.5456096342998,419.79264223477867,83.25282823456543
28,4500,8116.80092480583,1978.422213210793,447.19994858868085,86.59138310077863,16521.828760918015,1699.0300503260019,695.8214711029627,119.71344264219589,16216.838937153452,2223.2311433025784,472.4491841550222,91.97841702007487
29,4600,9953.518044738516,2287.2249938510754,498.03546165535477,94.66510621137174,20225.923192006616,1953.3474202670657,801.8880485457746,133.4062756024082,19852.05316715884,2566.3606977788736,524.3622291504602,100.562881614373
30,4700,11916.37127140891,2589.9735377287248,549.050644406087,102.92620634060866,24163.375770640894,2202.2877211637183,909.0406340633818,147.08345891378386,23724.852534705704,2901.541420836174,576.7050099545855,109.35391229172517
31,4800,14251.111802546697,2921.1609343306823,604.9333603164366,112.01206865404036,28828.339962106787,2473.6983409726345,1029.1637774326764,162.03593085832782,28319.550886116547,3267.1392090833297,634.2565143251802,119.02816391030412
32,4900,16582.07524462291,3238.829935796823,658.3798768434261,120.64959219827999,33473.00169910002,2733.5004181633935,1145.5788395877369,176.29437621793215,32897.56354708847,3617.5601820574816,689.4692237830723,128.21767952757065
33,5000,19455.706056384934,3604.9307295633894,719.116090489962,130.40948735588321,39181.62090629053,3031.9051244959824,1281.9774671600608,192.51242092168226,38528.428047230525,4020.7575890642524,752.2631683058299,138.6045662845119
