,Tspot,g,r,i,z,zg,zr,k,t,Mg,Mr,Mi,Mz
0,1700,1.571166255756972e-05,0.00010729615091877267,0.00043260064193190124,0.0015076045833832459,1.1649414328022446e-05,0.00013472133542701814,0.00023007830788063073,0.0009871658246364595,1.2010565295961153e-05,0.00010609322593552546,0.0004391810608709901,0.0014795215711798089
1,1800,2.788558805079879e-05,0.00014993809982360046,0.0007407647057265895,0.003861157546855051,1.7496155069749735e-05,0.0002067911436800608,0.00043232649403823997,0.0024360326724825725,1.6998823870991505e-05,0.00014224802926534263,0.0007049627115990375,0.0037555295403115248
2,1900,3.956459713476212e-05,0.00019747818888810964,0.0009644857376187896,0.005310219943860469,2.424116613809886e-05,0.0002628100057721306,0.000564799209468136,0.003427903949710316,2.3625572110964396e-05,0.00018369192157476316,0.000908998227709691,0.005112571400903686
3,2000,3.1614986566283257e-05,0.00019182908997183524,0.0009403229194613916,0.004897565697887189,1.3648785048333722e-05,0.00022847850998838077,0.0005169836978292131,0.0034203391304308563,1.4157892206898873e-05,0.00017206197943415584,0.0009185941955422719,0.0046479047332097494
4,2100,5.139880285515632e-05,0.0002773978406295521,0.0013905960570547945,0.007668153753806521,2.5522170264259076e-05,0.0003298256241333534,0.00078004491156563,0.0051944700254266665,2.5954861142378772e-05,0.0002487093483874339,0.001329322027359252,0.007214769518828926
5,2200,0.00010458433673419092,0.0004465265259486225,0.002519623542292592,0.013566067861789767,6.51560877332462e-05,0.0005301323701915062,0.001393745311391351,0.008793440084451359,6.481151963732103e-05,0.0004008459055260543,0.002381453899175521,0.01265496397184196
6,2300,0.00019402416917765406,0.000655144727905,0.004119916982367606,0.019969754236065205,0.000145744578613531,0.0007860124333608608,0.002209469336321636,0.01247622318311623,0.00014358820387637105,0.0005960959249435025,0.003937963406394696,0.0186305128096818
7,2400,0.0003072484317551778,0.0008248306347513459,0.006041549777344519,0.026009279716887834,0.0002545133064233513,0.0010008903529861374,0.0031054854675119144,0.015846161363569512,0.0002498066654325571,0.00075315055601987,0.00589857094307329,0.024352694491621925
8,2500,0.0005419123265385101,0.0012003064650205591,0.009276664463852313,0.03438707020791141,0.00048820708023127756,0.0014750034497490645,0.004600716208993126,0.02056591856865703,0.00047921304446218,0.0011175769391219008,0.00929318127318417,0.032428943270955364
9,2600,0.0008984709982761101,0.001832882759525403,0.014219550774840151,0.04349692951580094,0.0008372185899914159,0.0022623641337192993,0.006713150267217904,0.025569560644266263,0.0008349090989090724,0.0017472009114919919,0.014680653472327504,0.041240780551741144
10,2700,0.0017381833689514411,0.0034079058538692072,0.022085300429681078,0.05771755203755407,0.0016782674074953105,0.0041553034837872845,0.01044373117271419,0.034235451102337264,0.0016806129388900375,0.0033326777742323974,0.02320095041960558,0.055371523654677006
11,2800,0.0030558973938726586,0.005679122468610746,0.03173023888810857,0.07388419379086976,0.003001597736016852,0.006829103170840101,0.01518288887633701,0.044398345951049044,0.003012078423961125,0.005619520241837706,0.03365189696503613,0.07149291302175624
12,2900,0.0052628321385892315,0.00966801632286439,0.04431395488209603,0.09262452459997332,0.005223622870234079,0.011380201316811459,0.021826134982607426,0.05689748999327154,0.0052509839351098314,0.00965693017479426,0.04723250988173328,0.09036138045330397
13,3000,0.008490955035813232,0.015154219878935915,0.05895957682303947,0.11340488482123699,0.00847450733431018,0.017507060628655334,0.030039597816825865,0.07126926791068604,0.00852537032608548,0.015204286831069343,0.06294210781176647,0.11127807437382556
14,3100,0.013223923860425344,0.023821726456099965,0.07677945915373942,0.13611711320970177,0.013253825193067658,0.02702955628206467,0.04095927861116378,0.08830067456554389,0.013338494370197941,0.02400612094496442,0.08187989696159033,0.13427109211461627
15,3200,0.019532262405579832,0.03427328682516255,0.0965147356617519,0.16103749610829882,0.019618946366092332,0.038287332275948494,0.053677952044064996,0.10732691714622768,0.019737216266001688,0.034586145942107904,0.10272708858668138,0.15936814335038266
