,Tspot,g,r,i,z,zg,zr,k,t,Mg,Mr,Mi,Mz
0,1700,8.209475859914601e-05,0.00036489119698670614,0.0010986741882710808,0.003285624703637017,6.011121381916481e-05,0.00043934864879963164,0.0007563708278733367,0.002499049614848219,6.195853123781224e-05,0.0003568385949792065,0.0010882793088710044,0.003226339125745886
1,1800,0.00014570454342673078,0.0005099073196014665,0.0018813172771300283,0.00841488196600719,9.028051443591545e-05,0.0006743802625737979,0.0014212515348336727,0.006166913764632373,8.769130626774639e-05,0.0004784432413475043,0.001746879364600366,0.008189547303551264
2,1900,0.00020672834838130383,0.0006715809663731545,0.0024495007222947356,0.011572921720720622,0.0001250849081269239,0.000857067075241095,0.0018567489025052243,0.008677875420185876,0.00012187650718993332,0.0006178374408522922,0.002252474095888807,0.011148799358668063
3,2000,0.0001651909644039433,0.000652369592546556,0.002388134505853476,0.010673596393924468,7.042800722081307e-05,0.0007451063658549278,0.0016995578206658918,0.008658724778789135,7.30358800728308e-05,0.0005787207849437819,0.002276252655966235,0.010135517579196993
4,2100,0.00026856306881706845,0.0009433705612186618,0.0035316914634586833,0.01671172645830895,0.00013169491535669684,0.0010756161363987106,0.0025643582872896683,0.01315000782281304,0.000133892538380681,0.0008365198970450774,0.0032940255992197514,0.015732986686550755
5,2200,0.0005464619575417649,0.0015185409461990428,0.006399078230015174,0.02956544984619606,0.000336206732035626,0.0017288497014250502,0.0045818673856406825,0.022260943914191728,0.00033434117920905763,0.0013482226454119796,0.005901181162873974,0.02759622177370486
6,2300,0.0010137926061405417,0.002228006707768673,0.010463337331476986,0.043521436964812144,0.0007520449767974943,0.002563317082941776,0.007263518957821041,0.03158405605462397,0.0007407240205627257,0.002004935097919798,0.009758171460698363,0.04062688478590708
7,2400,0.0016053989030432106,0.002805072083653511,0.015343700758003512,0.056683783601822635,0.001313293814731525,0.0032640696648918214,0.010209126777954481,0.040115188820515145,0.0012886699087195784,0.0025331795112089827,0.014616506223022362,0.053105039214130775
8,2500,0.002831537494270244,0.004081984852409127,0.023559909098078785,0.07494206942994747,0.002519158419597069,0.004810231212212904,0.015124622394266846,0.0520634422255545,0.0024721014917475637,0.0037589071424765147,0.02302826281519618,0.07071662253511111
9,2600,0.004694586549421168,0.006233241158537279,0.0361133384716202,0.094795802377276,0.00432006487702089,0.007377945164303833,0.02206914277154757,0.0647303614906076,0.0043070197122933775,0.005876611941106241,0.03637827957096822,0.08993227706999875
10,2700,0.009082154326587771,0.011589556900114028,0.05608995264996039,0.12578776749435966,0.00865989380556365,0.013551134756553333,0.03433323926082914,0.0866684084438989,0.008669725921052652,0.011209274145346759,0.05749135501818864,0.12074667696584528
11,2800,0.015967320958841954,0.0193134774888081,0.08058516579716013,0.16102082402987483,0.015488305096575528,0.02227083958982314,0.049912981083214396,0.11239618165441216,0.015538315684815642,0.01890094009181328,0.08338853023096485,0.15590200710065022
12,2900,0.027498740657280252,0.03287884997112023,0.11254398096069462,0.2018628953126125,0.026953999782461435,0.03711272647172844,0.07175231745286911,0.14403826277705606,0.02708808820865054,0.03248054119383696,0.11704093775900556,0.1970477909155629
13,3000,0.04436595435951828,0.05153625161456925,0.14973941073591007,0.24715094076299135,0.04372862944357782,0.057093432211557424,0.09875366208570523,0.18042099116255852,0.043979563879504614,0.05113876312665603,0.15596891508123342,0.24266006808109025
14,3100,0.06909611462677878,0.08101258252438745,0.19499649742754263,0.29664923725949105,0.06839000637018018,0.08814787199472131,0.13465156171217088,0.2235366756594567,0.06880887782852321,0.08074323684066208,0.20289626674490002,0.29280010943035334
15,3200,0.10205771421107201,0.11655609774641223,0.2451181033523881,0.350959914328393,0.10123416050900293,0.1248613491564824,0.1764635588643977,0.2717023667790584,0.10181776631077871,0.11632855552179928,0.2545550683531961,0.34752834044778513
16,3300,0.14509218930717824,0.16250015695798475,0.3020174776422034,0.4093123705264393,0.1441506340811714,0.1718077987776366,0.2268748315581366,0.3261142188573966,0.14491919934573677,0.16235435861743633,0.3127573264844289,0.40632863101749866
17,3400,0.1994091293040381,0.21987579756117004,0.3657658682188386,0.4713992343715009,0.1983840055282409,0.22992998744775847,0.28649638364988694,0.3869184384328778,0.19931666236246437,0.2198489943346899,0.3774867117349522,0.4688874991287152
18,3500,0.26600140630070124,0.28835853646673126,0.4362674659732974,0.5379187715744346,0.26488759875583856,0.2986232664696863,0.3553664980451294,0.45432581098216634,0.2659550854580152,0.2884127088853818,0.44859527996901344,0.5358029056187497
19,3600,0.3394123610488115,0.36453218075268645,0.50733632311885,0.601270035041321,0.33834993388712764,0.37467852088296416,0.42844389609061373,0.5222559118647728,0.3394745911532803,0.36472330269318104,0.519631604886599,0.5995956340852262
20,3700,0.43388482637742776,0.4618563704422786,0.5918873021843011,0.6736961325452244,0.4329559331461617,0.47140506077137634,0.5190354250471279,0.6033242504255358,0.4340931427402362,0.4621966080388783,0.6034751724959074,0.6724830249442526
21,3800,0.5450507536075683,0.5762321770739232,0.6832998972734706,0.7478148650378887,0.5444179291818445,0.5847404745031404,0.6218312833142696,0.6912821203939864,0.5454821858846873,0.576732290667932,0.6930370815946632,0.7470979530915065
22,3900,0.6765279309553595,0.7055914360215816,0.7833951780188536,0.8282736113427356,0.6761476331690609,0.7123003575847675,0.7375664805441642,0.7882422468179668,0.6770383093091247,0.706112497745386,0.7905988342054802,0.8279074178772707
23,4000,0.8252858701501832,0.8454881648855322,0.8874111116386527,0.9106295430220392,0.8251558880024051,0.84952135731504,0.8618944991365497,0.8896433526399711,0.825694331217333,0.8458787790678838,0.8912458128203674,0.9105107145032154
24,4100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
