,Tspot,g,r,i,z,zg,zr,k,t,Mg,Mr,Mi,Mz
0,1700,0.4969688196649715,0.559332012337264,0.4600554054129521,0.30782733226705405,0.8535129161144372,0.5896455444928689,0.44503977368477426,0.2886163584931145,0.8483300423850262,0.616598892355094,0.4781012801977582,0.3183201154293197
1,1800,0.8820370045811818,0.781623370290787,0.7877769332166153,0.7883830018902566,1.2818836993762832,0.9050791853053364,0.8362478272594586,0.7122196307404488,1.2006606366665442,0.8267255191015497,0.7674364970082118,0.8080048443071319
2,1900,1.2514507020843386,1.0294486040522,1.0256962982155515,1.0842570108148422,1.7760676904394712,1.1502613781291544,1.0924893992590052,1.0022117161459678,1.6687210049142838,1.0675915863507652,0.9895536376354782,1.0999733631315305
3,2000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,2100,1.625773357435872,1.4460676463109963,1.4788494763600097,1.5657071751206044,1.8699225003455444,1.4435739455326746,1.5088385085274387,1.5187002888723273,1.8332433079079002,1.4454637172334128,1.4471265263923379,1.5522627792430144
5,2200,3.308062033014684,2.3277310339854216,2.6795300743448953,2.7699613846205624,4.773764661287609,2.320272353922765,2.6959173321008243,2.5709263757549263,4.577766145566471,2.329659968136359,2.592498309625919,2.722724474411225
6,2300,6.137094784806169,3.415252233126841,4.381385263615032,4.077485728201699,10.678208946614182,3.440202903112566,4.273769841484518,3.6476567695042026,10.141919558223734,3.4644255918932676,4.2869456670907935,4.008368045189245
7,2400,9.718442584532111,4.299820401965361,6.42497343445065,5.310654582562976,18.64732322489194,4.380676121518114,6.006931128682939,4.632921110829554,17.644340116591014,4.377204996110622,6.421302215600435,5.239499492668053
8,2500,17.140994996229054,6.257166028347373,9.865402907722277,7.021257565313724,35.769270195289586,6.4557644822879645,8.899151420656564,6.012830244136161,33.84776755318624,6.495199827394592,10.11674286456616,6.977110145835669
9,2600,28.419148507066307,9.554769611817013,15.121986798944539,8.88133660658509,61.34015496812485,9.901868380682066,12.98522621778223,7.475738419261746,58.97128518200167,10.154485710543657,15.981652772866806,8.872983186826442
10,2700,54.97972821551594,17.765323571985686,23.486931959854104,11.784946971197026,122.9609376623744,18.186846036411048,20.201277557816343,10.009373280486564,118.70502433060669,19.369054018745242,25.257018313630223,11.913222588028079
11,2800,96.65977201874605,29.605116040766116,33.74398117008927,15.085901516899186,219.91684427496313,29.8894770067758,29.368215941990336,12.980685323287295,212.7490716798505,32.6598604777075,36.63412759229386,15.381750944878917
12,2900,166.46637276138952,50.399114775990796,47.12631582720398,18.912359795383974,382.7170588250851,49.80862890514384,42.21822675309531,16.635043433866812,370.88740741726554,56.124718584268905,51.418254231239295,19.44131509573825
13,3000,268.5737353710807,78.9985496003807,62.70141416611538,23.15535754225,620.8982927271442,76.62453956630605,58.1055030225528,20.836901018557285,602.1638109330448,88.36517446254112,68.52003650492259,23.941556628459374
14,3100,418.28023025410334,124.18203339023046,81.65222559683858,27.792810062440356,971.0626364275345,118.30240088417618,79.227408491118,25.816350717953735,942.1243060247588,139.52019512916863,89.13609225807738,28.88852070379923
15,3200,617.8165650846929,178.6657426680939,102.63999065027006,32.881130349669526,1437.413388562923,167.57520117710675,103.82909996863701,31.37902794238647,1394.078721434545,201.00981085913423,111.83076170652123,34.28816907792476
16,3300,878.3300577650405,249.09216924666524,126.46585730491249,38.348121422262565,2046.7799639597301,230.5815741897548,133.490504882762,37.663077091474605,1984.2192522527903,280.5400511633736,137.40009293988857,40.089578834284936
17,3400,1207.1430784580973,337.04176294127126,153.15965969350646,44.16498591232348,2816.834003356749,308.5867977841513,168.57113077661387,44.68538362377488,2729.023901179905,379.88784929514236,165.83691214836372,46.2618209149082
18,3500,1610.2660775697457,442.01713225337477,182.6812790083544,50.397143729420385,3761.1116544208885,400.77937883009344,209.09350286528982,52.47029124832638,3641.430557046851,498.36245109703253,197.07622472980333,52.86389189620445
19,3600,2054.666623404672,558.7816858994264,212.4404307526796,56.33246872474686,4804.195763005169,502.8523953799022,252.09139158487008,60.31556900204499,4648.0523109293545,630.2232651426388,228.28379948271743,59.1578702715575
20,3700,2626.5651268700412,707.967348139879,247.8450442106783,63.11800705980412,6147.496574604392,632.6681429308295,305.3943906679022,69.6781877053617,5943.560100971769,798.6521653681007,265.1178334330119,66.34915481025996
21,3800,3299.5191690675624,883.2909805384602,286.12286937718847,70.0621269006905,7730.133943374684,784.7744983794561,365.8782747801039,79.83648147442996,7468.687792092557,996.5639833101155,304.46404083402564,73.71088326312162
22,3900,4095.429392258031,1081.582348538459,328.0364552744831,77.60023714351783,9600.550403891648,955.9713756672593,433.9755150284816,91.03444987059598,9269.941138985216,1220.126382386593,347.3247278298651,81.683782935421
23,4000,4995.950433052152,1296.0263239510118,371.5917631371052,85.31609304061561,11716.303223166491,1140.1343435581946,507.12867114980344,102.7453089650439,11305.324593801804,1461.6353880395955,391.540811818206,89.83366733752462
24,4100,6053.599866120334,1532.8734070765809,418.73688334929784,93.68913373651746,14198.896709723704,1342.0902649954007,588.3883371547765,115.49044755985919,13691.900460469677,1727.9489971958449,439.31854285987197,98.66294367171598
25,4200,7294.015877813735,1794.9840774375489,469.0719943869549,102.51720430365405,17108.62184841364,1564.0159517631978,678.3027192952119,129.16719504954338,16486.69133197695,2022.2370060968933,490.1440743331566,107.96596474658183
26,4300,8744.39906150408,2080.4733162253433,522.5945899809802,111.8693753562439,20504.70124724105,1803.8856706062902,777.0562461406367,143.75997369877626,19748.959753158873,2342.0927741097503,544.1755745756489,117.8147229755802
27,4400,10639.396699691939,2428.49051063774,585.5499355182444,122.70996967915042,24933.744971390133,2094.4176932723076,897.9969895455397,161.00229035202554,24003.42502694802,2731.2696207840704,607.4930681622767,129.23026653522783
28,4500,13196.078691160164,2860.9323532671233,661.341409798594,135.57674982450615,30894.53934689674,2452.675513327685,1049.8822306603627,181.80883992260368,29729.411456956834,3213.5999526672354,683.6937467631512,142.77467323395442
