,Tspot,g,r,i,z,zg,zr,k,t,Mg,Mr,Mi,Mz
0,1700,0.0004116900709895611,0.001659533250289598,0.0030037635649856247,0.006969940687361571,0.00030300433575330596,0.0019107931665479447,0.002640071117957496,0.006458853770241687,0.0003108547499412692,0.0016231076974405837,0.0028829605785835634,0.006880838435106622
1,1800,0.000730681408294882,0.0023190697896598145,0.0051435014598038755,0.017850860486072786,0.00045507960279118166,0.0029329809045765347,0.0049608009592557855,0.015938536787261957,0.00043995973657373746,0.00217623575124997,0.004627657902371188,0.017465910946163093
2,1900,0.001036704533552755,0.0030543651180449678,0.006696908965899447,0.024550149590612656,0.0006305191176771428,0.0037275132519886127,0.006480880766628682,0.02242817751289799,0.0006114717442352943,0.0028102809508954107,0.005967028840661165,0.023777130717676877
3,2000,0.000828402214986243,0.0029669913641362233,0.006529134381736924,0.02264237108521226,0.0003550084949302393,0.0032405793351518385,0.005932213869557381,0.022378682220106298,0.0003664313821391032,0.0026323558435876167,0.0060300206211350805,0.02161609682073156
4,2100,0.0013467942503654971,0.004290470218561521,0.009655606961515786,0.03545132286986014,0.0006638383724838616,0.004678015896656791,0.008950752727208746,0.033986511152257454,0.0006717578791139535,0.003804974862753253,0.008726202795537376,0.03355386252733486
5,2200,0.0027404059154612585,0.006906357875866628,0.01749501193530335,0.06271849356228713,0.0016947270075548776,0.007519026642046226,0.015992758188668642,0.057533944374309094,0.0016774371758295171,0.0061324940306958856,0.01563281826730213,0.058854675855048486
6,2300,0.00508398291331395,0.010133023882034289,0.028606653164304403,0.09232394495259981,0.0037908548866881163,0.011148250436555943,0.025352916728950507,0.08162975169275408,0.003716317601263526,0.00911960095149473,0.025850370774243167,0.08664527175793722
7,2400,0.008050779363243029,0.01275752999996797,0.0419495149526181,0.1202458117637739,0.006619958152546584,0.014195928513384705,0.0356344001550489,0.10367866929007645,0.006465439935854871,0.011522361150092707,0.038720584774611,0.11325752832568653
8,2500,0.014199638221944257,0.018564957570073207,0.06441254131449693,0.1589779192786873,0.012698394776782824,0.020920416973909586,0.052791669484910146,0.13455921727696732,0.012402884246837127,0.017097677220911434,0.061004168092055125,0.15081788844129232
9,2600,0.02354248557127671,0.02834891892457229,0.09873348392916068,0.20109451917897941,0.021776276094021642,0.0320877900538317,0.07703113906846788,0.16729717444529837,0.021608929535760088,0.026730219798776548,0.09636969578020747,0.19179926365516364
