,Tspot,g,r,i,z,zg,zr,k,t,Mg,Mr,Mi,Mz
0,1700,6.813377266926515e-05,0.0003116083420281617,0.000980777814318702,0.003002689493514427,4.98878824768447e-05,0.0003770073724811632,0.000656107901420757,0.0022344400866056804,5.145544520140546e-05,0.0003049093110728834,0.0009754300933826801,0.002948337618956882
1,1800,0.00012092611523702336,0.0004354486371860205,0.0016794371496132187,0.007690250697386175,7.492618112283213e-05,0.0005786892290228835,0.0012328534199720724,0.005513935875647604,7.282605178261507e-05,0.000408817322899855,0.0015657365603211932,0.007483884816883582
2,1900,0.00017157224813437632,0.0005735140589780616,0.00218665004623878,0.010576341972838948,0.00010381126581532067,0.0007354537380724307,0.0016106221723453395,0.007759026707683475,0.00010121624595941195,0.0005279260458255173,0.0020189036029493387,0.01018814925345587
3,2000,0.00013709868702667727,0.000557108005898059,0.002131868907046842,0.009754460305394386,5.845006154558982e-05,0.000639379668009554,0.0014742680097745247,0.007741903814017482,6.065498406344508e-05,0.0004945018793470176,0.0020402164432172416,0.009262178153524625
4,2100,0.00022289139270741093,0.0008056158628300188,0.0031527132168544087,0.015272628489585112,0.00010929708523068027,0.0009229918300419235,0.0022244323450379094,0.011757631558770123,0.00011119534362557104,0.0007147845246998487,0.0029524513345614975,0.014377334402434064
5,2200,0.0004535309613291139,0.0012967975946106452,0.005712406850992795,0.027019478373756546,0.0002790268382564225,0.0014835349673428839,0.0039745046797129285,0.01990386471401521,0.00027766433260551274,0.0011520212324829427,0.005289257680311704,0.02521835914495846
6,2300,0.0008413876371551942,0.0019026643612361873,0.009340539013294118,0.0397736726815556,0.0006241419701262668,0.002199595790077616,0.006300682158439766,0.028239807856051274,0.0006151579691768026,0.0017131649660491245,0.008746297041177544,0.03712621893943803
7,2400,0.0013323857182835006,0.0023954643698587126,0.013697201093507302,0.05180256932127134,0.0010899371901554405,0.002800915244233632,0.008855826399936035,0.035867629617973434,0.0010702171685818328,0.0021645360968638575,0.013100846367135313,0.0485291777363934
8,2500,0.0023500079083138485,0.0034859172886256827,0.02103174571446263,0.06848857821480275,0.0020907160443555083,0.004127684551433149,0.013119734253613485,0.04655075340011741,0.002053035801521705,0.0032118885213810503,0.020640345144088575,0.06462323716749413
9,2600,0.0038962279467349465,0.005323038645254748,0.03223809346944267,0.08663264538778034,0.0035853358331029146,0.0063310533179148,0.019143703612561784,0.05787644778067953,0.0035769023629151865,0.005021412267666273,0.032606030776991285,0.08218315102961517
10,2700,0.007537648551430799,0.009897203989322728,0.05007105996713771,0.11495579743171919,0.007187074374069217,0.011628299580901369,0.02978209726006467,0.0774916051761236,0.00720005135902381,0.009578033613443426,0.05152978407010738,0.11034238999290975
11,2800,0.013251927832068043,0.01649324716185185,0.07193774425648743,0.14715482751768208,0.012854153082783489,0.019110723885571508,0.043296621267426554,0.10049521721291867,0.012904291552254067,0.016150362385437742,0.0747415494967164,0.14246851756461426
12,2900,0.02282232113967994,0.028077750331879633,0.10046712741568564,0.1844798629054097,0.022369835642873342,0.031846624613381946,0.06224098113149541,0.12878690620699995,0.022496169786226705,0.02775377881774346,0.10490436776409892,0.1800689239555353
13,3000,0.036821106489225444,0.044010724436707,0.13367119528860777,0.22586801600309214,0.03629154342345322,0.0489921726692897,0.08566308429800654,0.16131728346787338,0.036524236355727185,0.04369674484055367,0.1397957051671887,0.22175096276548906
14,3100,0.05734567037705382,0.06918280499039747,0.17407184094107445,0.27110386252944013,0.0567586708638121,0.07564014980205773,0.1168024338357938,0.19986770408733898,0.057144534767716,0.0689929986982365,0.18185692110905854,0.267570625350373
15,3200,0.0847018398964431,0.09953611562011755,0.21881500468688933,0.32073768079235,0.08401690102795767,0.10714417649525272,0.15307192056744262,0.24293341610732297,0.08455782263180021,0.09939972923703042,0.22815895889115365,0.31758313055791326
16,3300,0.12041789769565266,0.13877124169383148,0.2696086289913657,0.3740652281999043,0.11963441486372633,0.14742917035456576,0.196800780957306,0.2915839201821217,0.12035278712377392,0.13872758253239673,0.28032592891553787,0.37131682126291715
17,3400,0.16549773110994645,0.18776866445657794,0.3265163163144619,0.4308056019700617,0.16464412085991212,0.19730412431936206,0.24851902547547966,0.3459499419077371,0.16552890123482786,0.1878552554175445,0.3383431950574648,0.42848522702033126
18,3500,0.2207653649984098,0.24625128312245623,0.3894525386174597,0.4915969380138867,0.2198372076807361,0.2562501861814604,0.30825986232599467,0.4062199479380261,0.2208709124058187,0.24644116866346874,0.4020781542609211,0.4896347846313123
19,3600,0.2816920963463169,0.311301750763785,0.45289514892127536,0.5494928300804139,0.280805538024714,0.32151359761581083,0.37165027415311674,0.4669573337015667,0.2819275388454791,0.3116465890212486,0.4657483614247477,0.5479307336382637
20,3700,0.3600986302839407,0.39441427756314495,0.528373143518395,0.615682094420462,0.3593215531369293,0.40451514718733483,0.45023318052627187,0.5394418271499657,0.3605065432045707,0.3949349967190909,0.5408977631601607,0.614537692188413
